nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,5.15826615036944,1.011936209935931,1457.8435812849714,3.8939359188079834
2,Metro,0.1529056094156935,1.0029960550830683,4352.070635748128,4.185829162597656
3,Metro,0.025440049605291143,1.0027030103364993,5415.33004910429,3.7729525566101074
5,Metro,0.01630920822678748,1.0021962235468187,7269.739470684117,3.8116819858551025
30,Metro,0.010487028139286066,1.0021229744703277,9041.485824700128,3.815302610397339
