mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-28.424669892568783,9.115794952856972e-06,-12.711898823555089
8,-16.534167223356206,7.836185459566567e-05,-7.394304372554685
10,-20.403226398791194,3.407475220193265e-05,-9.124600237603069
12,-33.89325830637465,4.5204511241891555e-06,-15.15752591040262
15,-13.942933114742274,0.00015345691821910294,-6.23546925005932
18,-19.436791848355394,4.130738803875023e-05,-8.692397567487289
