mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,64.87702497459549,3.381426717671571e-07,29.013887604229414
8,120.5661896192712,2.838245485343019e-08,53.918839155363976
10,251.25667627480937,1.5053411978071927e-09,112.36540159022647
12,329.03504603069115,5.118655211228408e-10,147.14894598087955
15,197.82078835790168,3.917324555628932e-09,88.46814602617343
18,834.3322121791833,1.2382007021803898e-11,373.12470845008636
