mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-3.994388834041924,0.01620558325533074,-1.7863449922967733
8,-5.022884833001719,0.007370348042912668,-2.2463023859489044
10,-5.358839953572192,0.005850864946319419,-2.3965460833458474
12,-8.726994668915772,0.0009497334307550723,-3.9028306637947874
15,-2.333082150080157,0.07998164176311785,-1.0433860569341193
18,-3.29850535936182,0.029975383516957582,-1.4751364415360801
