mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,34.073108962993814,4.426031133005271e-06,15.237957569202306
8,80.45050917044384,1.4308326997012444e-07,35.97856146591653
10,116.21575930769238,3.287583673595856e-08,51.97326757375081
12,219.44970986050288,2.5867299305780497e-09,98.14089377813806
15,182.65926342664244,5.388869533226059e-09,81.68770594840272
18,1039.757342254817,5.133583010399787e-12,464.9936194772571
