mm,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
5,0.462005076857259,1.3487785648058372,0.47473852590305227,9.161680698394775,,,,0.36439137739866134,0.4610889630708392,1.3486954516099854,0.45717903544726435,9.13924765586853,,,,0.3529847085592455,0.47384926238662195,1.3634865477082052,0.4821481833043091,9.182780027389526,,,,0.3647847653698831,0.47533519467760466,0.02579310403416054,0.006837609374276971,0.46971723134328247,0.017203487918074998,0.01194270061774557,1.3415357086021706,0.034918642939918,0.010202333982496216,0.3544596986354595,0.013448621590368776,0.004400140746775578,65.74550636580933,33.880050118004156,1.5400065910894117e-06,128.07040701705802,41.54732779842188,1.2755678418734973e-06,37.89040334418336,34.270968744389364,1.2416523192101311e-07,77.50003844649368,28.765957637266485,5.2055705309434806e-06
8,0.7982431697950853,2.9831105474522115,0.6353018842749725,9.201367855072021,,,,0.391226428843666,0.7490987697594302,2.9281575374598603,0.6143621437580808,9.185700178146362,,,,0.35878440411304546,1.081053960723537,2.9934179012705218,0.896292536732337,9.286499500274658,,,,0.4606066381707117,0.7585480909583616,0.028161752298990365,0.007507018189469021,0.894961471700395,0.02017107160337944,0.011411254016184218,2.971673644526634,0.04531548981509022,0.01957842292876498,0.42304585495213765,0.011985757339040455,0.004501568537578433,97.29380164337023,8.147869597338016,0.001220048841326139,149.46853305595337,77.80788805729716,3.7226822163972545e-08,76.66032136839021,10.549444106436734,0.0004389958290116567,91.31485929440547,11.316193970725186,0.0003360663255620746
10,1.032240336737953,4.626385883686309,0.8666710024165991,9.157991170883179,,,,0.4981879310977572,0.9989769185688616,4.610614743217787,0.8255840617232554,9.14987826347351,,,,0.4409372476708517,1.2595922940336273,4.680863264085052,1.140667633259099,9.225520610809326,,,,0.5173993678370709,0.938966192162885,0.03979080766099004,0.01181529421005826,1.113657037146272,0.032134080080185874,0.021416155082538035,4.6510048953910825,0.060034180964515696,0.03790808018628724,0.4948004958593608,0.016385262417615096,0.006434899083816435,76.10266562270067,9.477448302099038,0.0006711567254484489,121.10797201719785,110.28040589759208,1.858756588240576e-10,50.500332711352144,12.255085057982345,0.00022195573363498352,74.34696756083474,13.222762263715882,0.00017497350070098296
12,1.109243445027729,6.621328461843415,0.9475850192896945,9.346563339233398,,,,0.5210965152446516,1.0669301685815897,6.573339109410369,0.9387727910474885,9.316452503204346,,,,0.4770959491529464,1.1460021337538615,6.666627935339658,0.9591594952584931,9.354994297027588,,,,0.523001961267741,0.9416536286036677,0.03971550312649605,0.017238645061745946,1.1120643933502266,0.030541796674840582,0.02294188963782701,6.608277950749624,0.06943926399990005,0.03629126469617494,0.49806372648502145,0.013003419024584285,0.00874006388444666,52.32070863148351,57.635712216742405,7.56773631841382e-10,180.17665522245937,183.34104100646545,2.108755652205421e-12,47.141827188121056,36.76734982549372,2.2755687122018099e-07,55.4984853513055,25.321234419274187,6.901931519905146e-06
15,1.390814471458549,10.349623824765464,1.1491789468749474,9.181090354919434,,,,0.5988863413644727,1.3356294609701918,10.28200967620815,1.1251776038224217,9.165462017059326,,,,0.5467582982486552,1.42000182650197,10.434278214029932,1.2139414269312594,9.214009046554565,,,,0.6265786573727813,1.1949564848338876,0.041957319621656095,0.012320201862850176,1.3748744014638492,0.031774660657669714,0.020607209720673737,10.343065295725637,0.06356112707435053,0.037864899510731305,0.5886291416815692,0.011570909870802422,0.005008592187533778,93.58606117395992,21.639991386169324,2.270636627955017e-05,271.4784484173256,203.29835403360005,5.5835135561448596e-11,65.17620575573333,48.49443644689951,7.414132841374571e-08,115.21365888942722,28.559532476806112,7.139655256396231e-06
18,1.6411311588255053,14.83807126497357,1.3448694133181391,9.335780143737793,,,,0.6299474536830986,1.6185990305651554,14.826342319351376,1.3289958546610374,9.319721937179565,,,,0.6215040357906025,1.642779989177734,14.882278961703308,1.395896100395038,9.393309116363525,,,,0.6317168920936941,1.3897387433957726,0.047900200056886576,0.016545218110005495,1.678205675187423,0.043926880265029056,0.02155874522503174,14.857189378045012,0.0786549342902376,0.0337889832054838,0.6230327287635362,0.012874025667379241,0.00554885554740252,81.10129068213537,28.44369605670516,5.77058017490332e-06,437.37730590710066,630.3008114892623,1.3621896603977159e-19,75.80584017593203,32.815562327246305,2.4463035043535166e-06,109.96117990164277,89.4323227684593,1.7688794452059253e-09
