mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-1.028012858906993,0.3620421468918974,-0.45974132685198726
8,-1.9010791123361377,0.130076849692801,-0.8501884251577125
10,-1.8179410276774697,0.14321928739425518,-0.8130079433945298
12,-0.46125461200300283,0.6685823940003415,-0.20627933347480093
15,-0.48619361290219565,0.6522644437516114,-0.21743239373510564
18,-0.687596164160306,0.5295025011744757,-0.30750235282610977
