nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-2.0586061905898365,0.058644363721230275,-0.5315298328369286
2.5,3.039892032946521,0.00882503009779912,0.7848967478580323
3.0,7.108922002099753,5.262815645148765e-06,1.835515768241322
4.0,5.558943186738223,7.042049084895957e-05,1.435312958983355
10.0,7.000627637401202,6.241751864315439e-06,1.8075542835102818
50.0,4.169898303601426,0.000944252531083526,1.0766631123484587
