nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-3.9948004116713496,0.001329537932816939,-1.0314530310550447
2.5,-1.4413808839817293,0.1714698897588047,-0.37216294394686417
3.0,-0.3326309181606836,0.7443412457835885,-0.08588493376466731
4.0,-1.4666093972553524,0.16458319732761156,-0.37867691806408516
10.0,1.757500825851617,0.10066739569420095,0.45378476196460626
50.0,6.424956459345995,1.5872445735340663e-05,1.6589166244769873
