mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-111.99365834015757,3.811945850556457e-08,-50.08508661949571
8,-103.15213375692319,5.2962238203694785e-08,-46.1310366209262
10,-111.13516208529234,3.9310712941512075e-08,-49.70115542263419
12,-43.14557344305686,1.725252019891291e-06,-19.295287029376958
15,-174.54410769655843,6.463019288573244e-09,-78.05849797630977
18,-70.33471467765861,2.448427735699138e-07,-31.45464063945937
