mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-43.71199541580252,1.637702317724809e-06,-19.548598636378724
8,-24.14747786738458,1.744677041738135e-05,-10.799080399328714
10,-40.50908392710336,2.2191121700133356e-06,-18.11621307344945
12,-35.38520001382196,3.8067629501858663e-06,-15.824742525666478
15,-48.1258718213695,1.1152899000526297e-06,-21.522544173804764
18,-45.2476813191522,1.4267671134185769e-06,-20.235378250774335
