mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-31.672432357025727,5.923042600578221e-06,-14.164342352614682
8,-12.858159538620914,0.00021092297109389242,-5.7503437587787385
10,-1.4418733861869952,0.22279322162473814,-0.6448253812923855
12,-28.749949868803945,8.711805120089408e-06,-12.857368451271356
15,-6.415969268960608,0.0030328313735810196,-2.86930868538911
18,-3.085970690932823,0.036717793097570325,-1.3800880482995572
