mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-5.929387292143063,0.004054538301396622,-2.6517026100310583
8,-2.353791361868068,0.07819092149447937,-1.0526474979977614
10,-3.5986802471669774,0.02278489680077973,-1.6093787323902213
12,-2.224888552511345,0.09012118729293687,-0.9950004091552955
15,-5.6338542202437525,0.0048843120348868035,-2.5195362023578203
18,-3.152247203739365,0.034439545712880784,-1.4097278058889697
