mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.07680938477958626,1.0122550066807718,2261.711328074351,7.188045978546143
6,DEMetro,0.10254227199857995,1.0145291325886199,1538.1203980875857,6.778176307678223
7,DEMetro,0.08049641840513741,1.0171460111900628,1152.8451156188778,7.382611036300659
8,DEMetro,0.09523732716956743,1.0523161405603285,437.27128693214144,6.796398639678955
9,DEMetro,0.1528618470576947,1.0705056055162963,222.82022923207128,6.897385358810425
10,DEMetro,0.4614172581284439,1.1084890419360651,155.60791579606462,7.101056098937988
11,DEMetro,0.3638380589778299,1.133654731505025,118.47659982925035,7.076332092285156
12,DEMetro,1.1823561405570604,1.1869621167883524,85.28499276012732,7.60517692565918
13,DEMetro,0.08694787313207782,1.295946390341013,51.75389293166831,6.714878559112549
14,DEMetro,0.6086861447146561,1.4540294513935592,39.51014770148002,7.165033340454102
15,DEMetro,0.8404581728741878,1.536347478660171,36.053194674424866,6.815629243850708
16,DEMetro,2.9738892005612003,1.5972068392715348,33.649080119455505,6.766645431518555
17,DEMetro,3.3964556562701786,1.6901408922612209,31.747149121176243,7.5709404945373535
18,DEMetro,3.662617631748527,1.6360448006434316,32.965182365707584,6.7308268547058105
19,DEMetro,3.756746992156345,1.6865758387432646,31.563152364573366,7.305075407028198
20,DEMetro,3.04222596790159,1.6809793172702954,32.0262106294853,6.846626281738281
