correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-3.8520275856358013,0.0005969933735165415,-0.7032808002616304
0.3,-2.7457172478611844,0.010260445706873473,-0.5012970910615246
0.5,-2.7281898372514752,0.010702157322652887,-0.4980970383396603
0.9,-3.8476068715569083,0.0006041451448181911,-0.702473691987867
0.99,-3.643244194308365,0.0010439139601351609,-0.665162342574142
