dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-2.0103927589075603,0.053771208277387156,-0.3670458211662386
5,-35.592187863649926,1.7560801998176893e-25,-6.498214721294224
8,-60.263053298007,5.032861107637893e-32,-11.002477891818177
12,-61.57935136332547,2.7022271970727693e-32,-11.242799939409954
15,-53.11598802360005,1.8963313388432427e-30,-9.697608268233331
30,-80.8450967742329,1.0539789512768704e-35,-14.760227722311832
