mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(10, 20)",0.022077888262264693,0.013997263006499106,-0.5769835491964674,1.0012526191378326,6116.539129729331,2.6472820401191712,0.004351169962791612,0.0037056918431443596,0.7081692682361467,0.0007889645663675705,290.7348209600835,0.18866875631759067,-0.5769835491964675,-0.6607017429708218
