mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,4.5472538126404665,8.909918348535118e-05,0.8302111626281846
8,5.064580638893993,2.1197819095543454e-05,0.9246616867420554
10,3.9629873821073884,0.0004423228246826718,0.7235391947628539
12,3.838257633765052,0.0006195473909106379,0.7007667625098405
15,4.237214168376062,0.00020936489957010699,0.7736059270000207
18,4.238813863933709,0.00020844830478165949,0.773897990114042
