mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-77.70665460544689,3.3058458013753665e-35,-14.18722919855532
8,-56.40343026984145,3.377599437975974e-31,-10.29781035982062
10,-20.710784615484307,6.358503449647408e-19,-3.7812546391772375
12,-17.126807541766798,1.0484645601177243e-16,-3.1269129428917593
15,-13.770118389327106,2.986488750017251e-14,-2.5140681537837204
18,-11.72612494661475,1.584281470925151e-12,-2.14088771512832
