alpha,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
0,0.30847392351067937,0.03745687728567063,,,0.6440963745117188,0.3080045502337232,0.03734519815212347,,,0.6408648490905762,0.3091546229057027,0.038046816387945034,,,0.8028361797332764,0.3086148075893908,0.2711056524886623,0.059074536731552954,0.03777571726482212,0.022961771903905595,0.0041811603170363145,0.6349462420869746,3.543022567337703
2,0.4174764675261603,0.056905350543925835,,,0.6962380409240723,0.3662840587503202,0.052620119650366115,,,0.6782544851303101,0.48078595423046144,0.06320229920544831,,,0.8926281929016113,0.4255545194784676,0.16487065966963457,0.014440235319119706,0.058246495722567675,0.02223523215486713,0.0027135643155321953,18.05260468738155,13.270834732597029
5,0.3091444475244657,0.041720271992092446,,,0.7296454906463623,0.2918581871521853,0.03883635260142968,,,0.7199549674987793,0.3502399930865412,0.046642915048284404,,,0.8119655847549438,0.32501730431766246,0.1674005229934239,0.011296348098939368,0.043079421102445246,0.024197110702539836,0.003569307471792449,13.952896984383603,5.290188796882499
7,0.4717768303911066,0.06072194874630807,,,0.7619528770446777,0.374861340870127,0.04928701790655114,,,0.7147860527038574,0.48108692691289767,0.0625817737250604,,,0.7661243677139282,0.4133732350583142,0.14853400237518358,0.04201844720966923,0.054338544838971665,0.02267626788753617,0.006725021963578167,6.302927648934779,4.7081298950269925
10,0.20973562904944154,0.04973705386065395,,,0.7549839019775391,0.19817041499707502,0.04868061398210429,,,0.7350199222564697,0.3871116994859816,0.056552360531192544,,,0.8102052211761475,0.3202761999722239,0.20323100097853963,0.16797576764915792,0.053576298388646575,0.0203914823153731,0.009437742686040772,0.6967981193462998,3.5161814829256426
