mu,sampler,wasserstein_distance,relative_swd,swd_zscore,r_hat,ess,runtime
0,HMC,0.0198769554613627,-0.0013557981244594654,-0.1388167480653092,1.0001161737949738,3421.16828874959,2.832671880722046
2,HMC,0.01723803085200194,-0.002208364656065477,-0.38832429308937455,1.0001161737949738,3421.16828874959,2.16188383102417
