mu,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mode_transitions,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mode_transitions,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mode_transitions,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
"(0, 0)",0.020108671960827385,0.02546886685550134,0.02462790188548539,4.217806100845337,3711.096388701124,879.8641521139017,1.00210824509836,,0.011284460417054889,0.014835199267224118,0.0219574838948113,0.023803963871927833,4.14749550819397,3670.7750055684965,874.574010869429,1.0017769018590046,,0.0098753604479906,0.022805988791472116,0.032159957738268484,0.029695567355387677,4.444253325462341,3885.6305183667546,885.1477944557224,1.002891227248159,,0.01392419023532854,0.02745705352304854,0.032467864803148117,0.010049842811757814,0.018391234718855027,0.02048489420627393,0.017170987826037525,0.027588672136886077,0.0373814625084534,0.010065475431014196,0.012104880316527797,0.016411657865677044,0.005311466557748531,-0.4985959854254812,-0.7290598889385193,0.5131437583795115,-0.9729088743680541,-1.173892727799609,0.3056128796265243,-0.12193005484775574,-0.19096806162087246,0.8613391967659981,-0.8108452726425222,-1.1106545060174688,0.33259354678358627
