nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,5.3331856280284065,1.0848459634226355,1199.0388976190732,48.572348833084106
2,HMC,0.21818649151865904,1.0242531576995144,995.8787351361223,29.256922245025635
5,HMC,0.310793104527973,1.0274991823765525,662.5733812326581,24.197612524032593
10,HMC,0.08008293706001991,1.0898232677704296,163.63576254120414,23.138132095336914
