nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-3.818060221752121,0.0006541438649179407,-0.6970792364556044
2.5,-53.33135388937227,1.6883054432790525e-30,-9.736928515833355
3.0,-50.41557463406555,8.477221197993349e-30,-9.204582492220988
4.0,-47.88272497354059,3.7152033787505645e-29,-8.742149527608046
10.0,-30.08920815065027,2.021660289042838e-23,-5.493512680526485
50.0,-24.592723495086776,5.6616357906153204e-21,-4.489996469582105
