nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-21.375852692295144,2.685128234869437e-19,-3.9026789018258623
2.5,-19.11796271917391,5.554155785027546e-18,-3.490446478278118
3.0,-16.18282238574414,4.667707548928513e-16,-2.9545656215905445
4.0,-23.416407036119434,2.195799232200448e-20,-4.275231449801768
10.0,-20.83978076757865,5.36931743676889e-19,-3.804806006621717
50.0,-15.472948838276759,1.504123919001827e-15,-2.824961036615845
