nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-10.673019752256623,1.475575360027535e-11,-1.9486178916697174
2.5,-23.709072656808313,1.5583817446980673e-20,-4.3286646372209505
3.0,-25.517385722444683,2.0321764072955283e-21,-4.658815922914404
4.0,-36.32419296613857,9.853514418770589e-26,-6.631859956908194
10.0,-41.671945474381374,1.9740926791373493e-27,-7.608221517147999
50.0,-27.505430306983744,2.5083686226927955e-22,-5.021781544340414
