mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
5,0.040228850928269624,1.0085270622282678,2491.344166998854,6.989875559806824,0.018324860796175055,0.0021038061977968416,216.10947353032378,0.32806209033474465
6,0.057526117485329584,1.0122175926443733,1858.4285276112425,7.024689416885376,0.03231289679992692,0.0026060301617626008,202.6830472370619,0.292634156019019
7,0.08697205033531562,1.0180403093720822,1266.7861172208834,6.977217497825623,0.05330381384404005,0.003775104172606151,175.383963493969,0.266184226933043
8,0.14013371075852876,1.0267710088315791,794.2253247905215,6.955086708068848,0.08996088711257855,0.007417085388441229,200.12077112310817,0.22528995262795465
9,0.1834937851414202,1.047549140153078,395.0291985155065,7.071905488967896,0.1057186491601732,0.012941576073741738,137.4206441463848,0.32238555123158746
10,0.2957096744402114,1.0845544623749575,257.6740049331268,6.97562273979187,0.20706677089902525,0.03251810004394485,375.4217741855329,0.3090443921606801
11,0.4099734835428355,1.132335643846474,223.4244570615395,6.921217484474182,0.301035892528965,0.05134187963270714,442.1668961173981,0.2187764545709118
12,0.49934440786568046,1.177650655675261,84.96664695912375,7.022298927307129,0.3520538283538952,0.05047073293740517,28.53396560074908,0.3296639813245617
13,0.6147392339795829,1.2404773593151954,64.96618702706661,6.940443720817566,0.48141285579566345,0.06630400295419948,19.01880454089864,0.28188186934415493
14,1.2584515171838166,1.3229489558681764,51.78564199696526,6.965851736068726,0.7957320951410373,0.08265889401031712,11.448366976604776,0.29026049381963154
15,2.042477978149563,1.4158447346803995,42.53372897860381,6.944158911705017,1.0843072036667372,0.08265935853599363,5.868440787295841,0.24205684156456816
16,2.839778594392822,1.4861007435422744,39.28778464718955,6.984506669044495,1.436359834523915,0.10410814869888346,7.327590867751115,0.33384660669766947
17,3.83939864428136,1.550179498177565,35.81461240425724,7.008556923866272,1.4173400959162137,0.08386950166323484,3.4327487305315545,0.35999171320524903
18,5.544487884222791,1.6075835813656718,33.927406728373875,7.037996034622193,2.033344303711863,0.07900607210190404,2.87126638816026,0.39520685086126317
19,6.165815715738531,1.6214418779202822,33.535910346917895,7.06024534702301,2.297169331340344,0.0689138667524343,2.6999210226258312,0.36786119850025006
20,5.738012432554935,1.6150817835094846,33.60409351849859,7.047513661384582,2.02209998386712,0.06967419875680189,2.1565515821454047,0.32792049331838513
