run_id,alpha,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
39,0,Metro,0.05412332441560519,0.032413812217913,1.0058104915338664,700.3412366118431,1.023460865020752
39,2,Metro,0.043843704395673824,0.025837992951969355,1.0045442759574932,741.1765108185682,1.13218092918396
39,4,Metro,0.042671155847965436,0.023876706406274064,1.007530682731025,689.1287179307301,1.1139931678771973
39,6,Metro,0.03833662884936859,0.025804222999925686,1.0064567816984107,741.6958238687114,1.4694061279296875
39,8,Metro,0.05317812758544781,0.03524665058453,1.0065450258189914,736.0270070136612,1.1233384609222412
39,10,Metro,0.03638420690829311,0.021939256097160756,1.0092643314997285,697.1739911019149,1.4241623878479004
39,80,Metro,0.021946653742135922,0.01531296381335569,1.0068105293446783,621.0315061748599,1.215806245803833
39,100,Metro,0.024289927788116276,0.01342059369411713,1.007086302167465,693.2374993512425,1.145096778869629
