dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,1.518861783765473,0.13962532616178974,0.27730495356696117
5,2.148377334979497,0.040167799763607584,0.3922382428003677
10,2.0994936089744156,0.04458989969690221,0.383313336324406
15,2.4836654485309246,0.01902913774810638,0.4534531971521912
30,2.037799903827608,0.05078414528130398,0.37204965833607967
