dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,17.198497535239596,9.38661824856527e-17,3.140001685082576
5,24.054024337158463,1.0453747209988383e-20,4.391643909413314
10,15.330989688056357,1.9104120742392386e-15,2.799042960342519
15,16.618610909752874,2.322548485576664e-16,3.0341293565577
30,22.877323019993238,4.172039404414263e-20,4.176808624460835
