dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,28.412385321088294,1.0114728499716517e-22,5.187368117629574
5,17.68816058187132,4.453735448904244e-17,3.229401517154875
10,16.441912789641073,3.076735423797435e-16,3.0018688411397028
15,16.381576188684036,3.3887272175853413e-16,2.9908529353439173
30,18.082615215633933,2.4734221648239105e-17,3.3014187507629495
