mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
"(-10, 20, -30)",Metro,0.044426456837151164,0.027483879106486826,0.01694257773066434,1.997928530548938,1.0040297053133993,859.3618500437108,1.6720757484436035
"(-5, 0, 5)",Metro,0.04988877111472727,0.029149911867125546,0.020738859247601722,3.5266418247711315,1.0040297053133993,859.3618500437108,0.2683112621307373
"(0, 0, 0)",Metro,0.04486968736807781,0.026708044659291608,0.018161642708786202,3.135421234348866,1.0040297053133993,859.3618500437108,1.849618911743164
"(50, -50, 100)",Metro,0.04469106663774351,0.026398805194255387,0.018292261443488125,5.547895902772401,1.0040297053133993,859.3618500437108,2.003926992416382
