mu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
"(10, -10)",HMC,6.9427238434907395,215.39963425571304,1.0004635174212984,9479.36600484264,13.105994462966919
"(20, 20)",HMC,9.964813618733281,166.93636850879327,1.2446833362454477,29.323783593315266,13.474673748016357
"(5, 5)",HMC,3.9701063759234914,90.50395367415874,1.0465007466632708,199.59792291169174,18.48883080482483
"(50, -50)",HMC,19.469232969506884,102.25285787208469,1.0015196827403836,9254.380525578705,71.83059000968933
