mu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
"(10, -10)",Metro,4.786154574121322,147.5270842908091,1.5660020337736,17.510824228363077,8.85015320777893
"(20, 20)",Metro,10.309734954880506,172.81230056364316,1.006951508131953,1392.956719488731,8.831817150115967
"(5, 5)",Metro,3.813753173756324,86.84699593201049,1.0496721253792338,176.4689872264844,18.336963653564453
"(50, -50)",Metro,19.197117279927905,100.80109969031724,1.005007019187633,1936.3337556035376,14.260988235473633
