mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,5.320295676881957,3.9072192819833716e-05,1.1896542793906313
8,4.97165528944254,8.46970389723459e-05,1.1116959187889912
10,4.843607290202512,0.00011284498789056234,1.0830635157206367
12,3.7575390877598056,0.0013328570299333674,0.8402112828343473
15,4.021745251148483,0.0007290646072969096,0.899289576975497
18,6.090967984256612,7.406323070175246e-06,1.3619818461572653
