mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,2.346112692044825,0.029971216377558726,0.5246067462287259
8,1.8924331346005172,0.07377142017808186,0.4231609131839766
10,-0.5669563130689885,0.5773812435849668,-0.12677528562949106
12,-0.6804600318470871,0.5044215018875815,-0.15215548871817586
15,-0.05583564422661712,0.9560557206034435,-0.012485229605820955
18,-0.5979372350170553,0.5569425739678486,-0.13370283037764033
