mu,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
"(0.0, 0.0)",0.032967656061938855,0.0436200000732221,0.042434430692970086,0.7168396711349487,,,,0.021514421960013724,0.02474356771578426,0.034034296803277506,0.03666040649570258,0.7140873670578003,,,,0.01798694347137708,0.04480029967150996,0.06033403793181844,0.049028713797070224,0.7200325131416321,,,,0.0286599959888316,0.0453281971703421,0.030462614816118522,0.004821722748913012,0.03675116218315547,0.02228820751312202,0.009619845555761265,0.05205394931973023,0.030634338633378916,0.01611741662109454,0.02374469641676256,0.014742140642173534,0.0036917442108231635,3.0830437850402768,4.457232185819689,0.00017422560224167376,1.328972948327044,2.9212858819441987,0.0065645598508889645,1.503449778502075,3.287551592761548,0.0025905176356863305,2.4385643372030072,4.135134858786699,0.0003452761858781709
