mu,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
"(0.0, 0.0)",0.018353461746358803,0.023156126090959142,0.029561963029245887,1.9723541736602783,,,,0.01431146357370285,0.008921335297381252,0.017996681245632345,0.0220129197289227,1.8446391820907593,,,,0.009365047043520189,0.03182774107508218,0.03440072876117941,0.036339172485728925,1.9883261322975159,,,,0.017130645393692263,0.029763576860430623,0.030462614816118522,0.004821722748913012,0.020520452440929215,0.02228820751312202,0.009619845555761265,0.025941958940129323,0.030634338633378916,0.01611741662109454,0.014128515770976258,0.014742140642173534,0.0036917442108231635,-0.14497680436841542,-0.3180712650338734,0.7526385567067752,-0.29113720911750757,-1.0397660904645694,0.30551439716727574,-0.18376127370715523,-0.4720799552682567,0.6398801977356627,-0.16621543534849978,-0.4208852955327807,0.6765136813647996
