mu,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
"(0.0, 0.0)",0.022867074540772594,0.030763798350534152,0.03019433922032931,1.5421161651611328,,,,0.01357124088401378,0.009984511854936222,0.02169362795299855,0.025607117228681725,1.5288758873939514,,,,0.011530895177858816,0.028480597703688465,0.04309393958190345,0.03273661503886321,1.564132034778595,,,,0.01679260799789315,0.030541160564427832,0.030462614816118522,0.004821722748913012,0.020221150009631962,0.02228820751312202,0.009619845555761265,0.03351813322586552,0.030634338633378916,0.01611741662109454,0.014630915415794615,0.014742140642173534,0.0036917442108231635,0.01628997609350655,0.044965557131647044,0.9643835275833712,0.17892412042710876,0.5944817610585268,0.5557510767157354,-0.21487429205681077,-0.6078355843829726,0.5470559279231797,-0.030128096646792942,-0.08553048498465843,0.9323055771857751
