mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.08000513135525315,1.0105308468179273,2029.3770070233923,4.5085132122039795
6,Metro,0.0882105555671854,1.0117132852639228,1496.6165793599266,4.408711671829224
7,Metro,0.06538913814549763,1.022439046466194,702.8535706164863,4.395673990249634
8,Metro,0.08887501190159083,1.0629939952320087,237.5597414221976,4.626535177230835
9,Metro,0.06209959422683427,1.1112066373272322,113.13633001307777,4.63606858253479
10,Metro,0.42216755972769837,1.1971868366457195,70.41690389251903,4.425054311752319
11,Metro,0.5357017823097083,1.1419332809080482,92.17934684600696,4.56630802154541
12,Metro,1.1844322701417471,1.0033945604168846,4458.105734987914,4.446829319000244
13,Metro,1.3370464267113285,1.003679061356244,4389.178224302035,4.718508243560791
14,Metro,1.3857758584834565,1.00327379071298,4545.515986400052,4.44905424118042
15,Metro,1.5060627621504792,1.0028458187365967,4434.277597594726,4.424057483673096
16,Metro,1.6453213466872967,1.0024813522694294,4564.248150799133,4.459113597869873
17,Metro,1.6740357759656876,1.0031966941152473,4477.1048774296005,4.82609486579895
18,Metro,1.7843369548970116,1.0040728599064828,4500.021567003789,4.399722099304199
19,Metro,1.8695403803605075,1.003136109377225,4585.589768837553,4.670398235321045
20,Metro,1.9858174924228482,1.0032409858967708,4551.477993404793,4.458535432815552
