mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,1.4563477025093883,0.17323974990612193,0.4204113690387442
8,2.390616373018776,0.03582231962343156,0.6901115032457585
10,2.9321974386592773,0.013636717998773355,0.8464524902635325
12,3.126129128165707,0.009643995057930224,0.9024357468340006
15,4.416842681718355,0.0010339102065583872,1.2750326556291605
18,2.312346171978806,0.04112846874358105,0.6675168424257822
