mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,6.17124343638388,2.4296220088335898e-05,1.5934082036337731
8,147.83987972892572,9.228182870957176e-24,38.17209280636245
10,137.406726958899,2.5692071270576402e-23,35.47826434457903
12,80.42936724966985,4.592582493503624e-20,20.76677332693144
15,126.94156901275376,7.782057889878835e-23,32.77617218185565
18,160.84108190796212,2.8374213780707928e-24,41.528988774368024
