mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,3.0714978584219566,0.008288479648871593,0.7930573369053322
8,0.7791338725114465,0.44887134115205163,0.20117150084686167
10,0.2548843788489034,0.8025184502881684,0.06581086363268165
12,0.9878328425676238,0.34000056981729687,0.25505734320674267
15,0.3256407934685322,0.7495121746675912,0.08408009132995961
18,-0.889378213277542,0.3888266966277545,-0.2296364672335752
