correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-17.147270775509263,8.564458910355188e-11,-4.427406276430434
0.3,-23.534365909935996,1.1722960594331947e-12,-6.076547148848912
0.5,-32.575769183843455,1.3370321792048703e-14,-8.411027435928165
0.9,-32.210268866956774,1.5627860311612136e-14,-8.316655659905788
0.95,-39.202410957426366,1.0275391221591015e-15,-10.122018984619432
0.99,-27.32883726915529,1.5079751574882713e-13,-7.0562754409767345
