correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,5.926887448168343,3.692108353958635e-05,1.530315758773451
0.3,5.20036898246929,0.0001344948238853244,1.3427294975491446
0.5,7.156001421030464,4.888991873992158e-06,1.847671621939173
0.9,-3.337759781338001,0.004881410629079326,-0.8618058697841992
0.95,-4.916302341546808,0.00022727631062201666,-1.2693838062487541
0.99,-8.69583507335305,5.119796994227292e-07,-2.245254961364181
