correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-81.02059166698162,4.145871624852387e-20,-20.919426815072747
0.3,-59.84208050654464,2.8497676568187992e-18,-15.451158746950059
0.5,-31.138608293455377,2.4944554911517044e-14,-8.039954089641922
0.9,-24.825375954250838,5.642333129725331e-13,-6.409884508943437
0.95,-14.316715391376006,9.415957176770794e-10,-3.696560018879378
0.99,-3.73255097837256,0.002228999570117861,-0.963740518540475
