correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,3.646991237569526,0.002640560088588293,0.9416490884580767
0.3,3.5408459333958513,0.0032596533355695053,0.9142424887685592
0.5,5.263116848956925,0.00011994745045743845,1.3589309270102552
0.9,8.322185847057066,8.622784716754276e-07,2.148779145979672
0.95,10.051364683707806,8.76667569603212e-08,2.595251201777181
0.99,20.28661554876238,8.866197525371398e-12,5.2379816114179425
