nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-11.88055976122611,1.1548655327821812e-12,-2.169083525670577
2.5,-6.976380953552863,1.1391936397972611e-07,-1.2737070726701012
3.0,-7.25216946183591,5.503769433074377e-08,-1.324058935032543
4.0,-7.5423690132988614,2.5844403009869627e-08,-1.3770418818705896
10.0,-8.530486123772667,2.1317739383378973e-09,-1.557446558825032
50.0,-8.506909957906684,2.259223280269403e-09,-1.553142159536938
