nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,5.4800246112968365,1.0189225589331616,1451.7593218534273,11.176239252090454
2,DEMetro,0.24221470795956196,1.0095765784711406,2568.6710945867376,11.641564846038818
5,DEMetro,0.2728888868687713,1.0122806689228612,2069.4530603439953,11.235286712646484
10,DEMetro,0.12544755557226153,1.0085912121785925,2191.442624489386,10.78432297706604
