nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,2.7133073735616855,1.1034696607364987,1478.5972141451343,4.560675144195557
2,HMC,0.10796221251544698,1.0036593896258308,2885.62253070122,3.4310972690582275
3,HMC,0.048324460713103444,1.002598016662795,3414.565679870654,3.512413740158081
5,HMC,0.04179974291990084,1.0014792171509237,3702.2649943388124,3.164008855819702
30,HMC,0.014486699666164834,1.0015458124292116,4063.719726435984,3.14372181892395
