mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(10, 10, 10, 10, 10, 20, 20, 20, 20, 20, 30, 30, 30, 30, 30, 40, 40, 40, 40, 40)",3.9716327521461343,0.4039837673476515,1771.8930498275226,35.41181635911751,6.057367140677877,2.242080295085907,0.4010656493006772,0.010938955462368515,179.98814233316293,26.543058747115403,0.015769946400457806,0.16529771876823013,1771.8930498275229,820.7655107955773
