nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,0.7725869758843459,0.48288110161723174,0.3455113993216776
3.0,-0.06414634261132011,0.9519314401653292,-0.028687116517380627
4.0,-0.2598994889205317,0.8077706759151742,-0.11623058490875246
10.0,-0.6572289775781339,0.5469281386657225,-0.2939217341294785
50.0,-3.632678110742793,0.022107401432760587,-1.6245830391992788
