nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-5.579475073342553,0.005058939046409619,-2.4952171085519144
3.0,-5.3725422362103705,0.005797453779517483,-2.402673930431024
4.0,-2.009037132879081,0.11492509972053173,-0.8984687196877804
10.0,-4.270772703804593,0.012942181651896723,-1.909947616431529
50.0,-3.6487468035216013,0.021795567266639178,-1.6317691770718739
