nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-12.323019594440424,0.0002491456477535725,-5.511021900246136
3.0,-14.58322640688,0.00012860089191682385,-6.5218171154107365
4.0,-9.281202776954526,0.0007496332974074931,-4.1506800644460276
10.0,-11.07015731364453,0.0003786798038658139,-4.950724854985126
50.0,-11.192510051303604,0.00036280699252588317,-5.005442662712903
