nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-111.06448275787633,3.941084779171292e-08,-49.669546666492955
3.0,-107.68500933849516,4.4594429479216424e-08,-48.15820020771497
4.0,-269.20174279125877,1.142351696377741e-09,-120.3906793085337
10.0,-32.75013486897379,5.183275506991566e-06,-14.646305567862312
50.0,-49.90331259256464,9.648771752130304e-07,-22.317439851879158
