correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,0.1955855970760633,0.8477448266986318,0.05049998401557514
0.3,0.2603400054949274,0.7983914752485338,0.06721950037556008
0.5,0.09827585803754814,0.9231064593118748,0.025374717434244548
0.9,0.7879375824013983,0.4438702512816858,0.20344460896610334
0.99,1.056471535010717,0.30864325404915793,0.2727797773892462
