mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,0.8356986779469947,0.41371079155066304,0.18686790525961844
8,-1.2610474348962157,0.22255684001681866,-0.2819787787279679
10,-0.9295143885280756,0.3642824223894049,-0.20784573588129276
12,-1.103627226001151,0.28353695062603373,-0.2467785499158097
15,-2.0106164769660055,0.058776126217296096,-0.44958751191771285
18,-0.7682682078565405,0.4517717443073902,-0.17178999377191626
