mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,5.678654022301966,1.7874968721354637e-05,1.2697856414569804
8,7.598310162510981,3.5711318627254107e-07,1.6990338037502026
10,5.314863479793704,3.95423849733574e-05,1.1884396031949802
12,5.19133199744603,5.194663024375462e-05,1.1608171240059086
15,7.897520525947568,2.028591932853818e-07,1.7659392749718654
18,9.180740322049592,2.0474139976858527e-08,2.05287594438762
