mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,3.466440669255258,0.0025847953721733095,0.7751196976424621
8,4.146780012049244,0.0005479841258378902,0.9272481994679506
10,3.631523230674627,0.0017763205275006227,0.8120332805658115
12,3.696217378132685,0.0015329043835185666,0.8264993317120728
15,5.280791281208263,4.262635230256993e-05,1.1808208279769883
18,5.094082696582378,6.446204307104432e-05,1.1390715192563632
