correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,1.171768119614357,0.26084613193928863,0.30254922752554564
0.3,-0.634696935338453,0.5358612475452118,-0.16387804403031425
0.5,-0.14429055206980912,0.8873275488021435,-0.03725566034542965
0.9,0.31203155762134493,0.7596153118357202,0.08056620174390859
0.99,3.397975745185581,0.004330292502112471,0.8773535647946995
