correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-11.67551106649295,1.3287238435370377e-08,-3.0146039945991725
0.3,-14.785857628389723,6.155008241956713e-10,-3.817692023609819
0.5,-7.459124080532546,3.0633953521892236e-06,-1.9259375560798173
0.9,-11.513758375423855,1.587638869739414e-08,-2.9728396293515167
0.99,-9.618736016480591,1.508602462779974e-07,-2.48354696022632
