mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",DEMetro,0.24216634727763223,1.0536083081902714,63.54132997205168,"[95336, 284552, 768792, 326881]"
"(0, 5)",DEMetro,0.436274496861237,1.0406545520634567,101.203361902266,"[95336, 284552, 768792, 326881]"
"(0, 6)",DEMetro,0.15515957458644516,1.1651350383264598,27.686954355491967,"[95336, 284552, 768792, 326881]"
"(0, 7)",DEMetro,0.4363158687197024,1.6116194827375157,10.346858037367678,"[95336, 284552, 768792, 326881]"
"(0, 8)",DEMetro,0.8090158730209475,1.0278946587386233,116.33630456531942,"[95336, 284552, 768792, 326881]"
