mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",Metro,0.30710606779073335,1.078079272360005,46.11518360981812,"[95336, 284552, 768792, 326881]"
"(0, 5)",Metro,0.3319347546717736,1.0370336588764322,163.85467973322528,"[95336, 284552, 768792, 326881]"
"(0, 6)",Metro,0.1472203232966232,1.0673167788274929,112.67179669778108,"[95336, 284552, 768792, 326881]"
"(0, 7)",Metro,0.44620098003429687,1.018855709313859,133.99081063281923,"[95336, 284552, 768792, 326881]"
"(0, 8)",Metro,0.8823815152738158,1.0178763623245903,251.66263620141814,"[95336, 284552, 768792, 326881]"
