run_id,mu,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
1,"(10, 10, 10, 10, 10, 20, 20, 20, 20, 20, 30, 30, 30, 30, 30, 40, 40, 40, 40, 40)",HMC,0.021679518597932632,0.018586013009110617,-0.7462825332967243,1.0039360843610559,6003.338894674599,9.42696762084961
